"Unnamed: 0","Unnamed: 0.1","annotation_id","annotator","author","clean_text","confidence_score","created_at","id","label","language","lead_time","likes","predicted_label","published_at","text","updated_at" 
1166.0,1495,1502,"1","@milkahnekesa1934","Sasa kunyonyq mboro nayo inatokea wapi nkttt dropout shame on you face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.6049438118934631,"2026-02-21T14:24:19.554252Z",18329,"Cyberbullying/Harassment","Mixed",19.618,0,"offensive language","2025-05-06T09:49:51Z","Sasa kunyonyq mboro nayo inatokea wapi nkttt dropout shame on you😂😂😂😂","2026-02-21T14:24:19.554252Z"
1167.0,1496,1503,"1","@PhilesOngono","Culture hapa kimemuramba  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.388772040605545,"2026-02-21T14:24:23.238925Z",18330,"Neutral/Positive","Mixed",3.407,0,"offensive language","2025-05-06T09:49:08Z","Culture hapa kimemuramba 😂😂😂😂","2026-02-21T14:24:23.238925Z"
1168.0,1497,1504,"1","@FaiiMsoo","Tiffy dolly and sheriely",0.3719070851802826,"2026-02-21T14:24:28.826481Z",18331,"Victim Blaming","Mixed",5.375,0,"irony","2025-05-06T09:47:18Z","Tiffy dolly and sheriely","2026-02-21T14:24:28.827755Z"
1169.0,1498,1505,"1","@Caroline-se1os","Babygirl you should style up",0.3149082064628601,"2026-02-21T14:24:31.904635Z",18332,"Neutral/Positive","Mixed",2.864,0,"irony","2025-05-06T09:47:07Z","Babygirl you should style up","2026-02-21T14:24:31.904635Z"
1170.0,1499,1506,"1","@Faithm-rt4tk"," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3975022137165069,"2026-02-21T14:24:33.832591Z",18333,"Neutral/Positive","Mixed",1.732,0,"neutral or positive","2025-05-06T09:46:45Z","😂😂😂😂","2026-02-21T14:24:33.832591Z"
1171.0,1500,1507,"1","@CarolineMawia-fz4yf","The immaturity in this ladies ni mbaya saaana",0.5418450236320496,"2026-02-21T14:24:43.753542Z",18334,"Constructive Criticism","Mixed",9.721,0,"offensive language","2025-05-06T09:46:27Z","The immaturity in this ladies ni mbaya saaana","2026-02-21T14:24:43.753542Z"
1172.0,1501,1508,"1","@EileenOdak","Kusikia Hannah a nakuja mbona Sabrina alitense face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3555238842964172,"2026-02-21T14:24:47.260273Z",18335,"Neutral/Positive","Mixed",3.303,0,"neutral or positive","2025-05-06T09:44:40Z","Kusikia Hannah a nakuja mbona Sabrina alitense😂😂😂😂","2026-02-21T14:24:47.260273Z"
1173.0,1502,1509,"1","@marygatumbi523","Culture is soo childish anapoint mwanamke  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy mbele ya dem yake grinning_face_with_sweat ",0.5241788029670715,"2026-02-21T14:24:52.864672Z",18336,"Constructive Criticism","Mixed",5.394,1,"offensive language","2025-05-06T09:44:37Z","Culture is soo childish anapoint mwanamke 😂😂😂😂😂😂😂mbele ya dem yake😅","2026-02-21T14:24:52.864672Z"
1174.0,1503,1510,"1","@IsaiahNjiruu","Scripted bullshit",0.7146254181861877,"2026-02-21T14:24:56.401069Z",18337,"Constructive Criticism","Mixed",3.262,0,"offensive language","2025-05-06T09:43:21Z","Scripted bullshit","2026-02-21T14:24:56.401069Z"
1175.0,1504,1511,"1","@OkumuLavina","if u think sabrina is the mature person between two ladies u are hannas hater",0.501725435256958,"2026-02-21T14:24:59.356288Z",18338,"Neutral/Positive","Mixed",2.749,0,"hate speech","2025-05-06T09:43:02Z","if u think sabrina is the mature person between two ladies u are hannas hater","2026-02-21T14:24:59.356288Z"
1176.0,1505,1512,"1","@zawadi_academy","When women lack brains it's bad, it's as simple as if she is sick you are sick ,you shared a man . Alafu upate UTI ndiyo inaitwa kaswende juu ya kukosa kusoma, kupata D na kukula D chafu..nananananansense kumbaf",0.3589818179607391,"2026-02-21T14:25:10.350212Z",18339,"Hate Speech","Mixed",10.788,0,"offensive language","2025-05-06T09:42:15Z","When women lack brains it's bad, it's as simple as if she is sick you are sick ,you shared a man . Alafu upate UTI ndiyo inaitwa kaswende juu ya kukosa kusoma, kupata D na kukula D chafu..nananananansense kumbaf","2026-02-21T14:25:10.350212Z"
1177.0,1506,1513,"1","@skeeterlime2367","Ata uyo captain anamakosa",0.3730104863643646,"2026-02-21T14:25:13.305539Z",18340,"Neutral/Positive","Mixed",2.754,0,"neutral or positive","2025-05-06T09:40:27Z","Ata uyo captain anamakosa","2026-02-21T14:25:13.305539Z"
1178.0,1507,1514,"1","@warrenjnr3879","Hannah ametuharibia interview nzuriii tu tukifurahia no wonder Baba Talisha alimcut off huyu ni mtoxic izza culture ziiiieet tupange tena interview safi bila wanawake",0.4598756730556488,"2026-02-21T14:25:26.210611Z",18341,"Hate Speech","Mixed",12.648,0,"offensive language","2025-05-06T09:40:22Z","Hannah ametuharibia interview nzuriii tu tukifurahia no wonder Baba Talisha alimcut off huyu ni mtoxic izza culture ziiiieet tupange tena interview safi bila wanawake","2026-02-21T14:25:26.210611Z"
1179.0,1508,1515,"1","@madamboss8758","Obina be nice uliza guest maswali in a professional way ego yako inaharibu show,uko personnal though ukitetea kaswede  litter_in_bin_sign ukaniuliza maswali na hiyo ujinga siwezi taka kujua nkt litter_in_bin_sign  litter_in_bin_sign  litter_in_bin_sign then mbona umeita huyu kikojozi kwa show ya wengine litter_in_bin_sign  litter_in_bin_sign  litter_in_bin_sign  litter_in_bin_sign ",0.6089083552360535,"2026-02-21T14:25:37.223669Z",18342,"Cyberbullying/Harassment","Mixed",10.783,0,"offensive language","2025-05-06T09:39:15Z","Obina be nice uliza guest maswali in a professional way ego yako inaharibu show,uko personnal though ukitetea kaswede 🚮ukaniuliza maswali na hiyo ujinga siwezi taka kujua nkt🚮🚮🚮then mbona umeita huyu kikojozi kwa show ya wengine🚮🚮🚮🚮","2026-02-21T14:25:37.223669Z"
1180.0,1509,1516,"1","@Hylinekemunto-j1m","Wakisii drama mingi obinna ukioa mkisii sinda tu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.7349045276641846,"2026-02-21T14:25:46.269162Z",18343,"Hate Speech","Mixed",8.826,0,"offensive language","2025-05-06T09:39:02Z","Wakisii drama mingi obinna ukioa mkisii sinda tu😂😂😂😂","2026-02-21T14:25:46.269162Z"
1181.0,1510,1517,"1","@josephkyalo9643","sabrina handled this conversation very maturely",0.3466289341449737,"2026-02-21T14:32:05.189042Z",18344,"Neutral/Positive","Mixed",378.358,0,"neutral or positive","2025-05-06T09:38:57Z","sabrina handled this conversation very maturely","2026-02-21T14:32:05.189042Z"
1182.0,1511,1518,"1","@PatrickPatrick-fb1gh","Yani show ichaanza nisha chekea walai",0.3621469140052795,"2026-02-21T14:32:09.537848Z",18345,"Neutral/Positive","Mixed",4.054,0,"neutral or positive","2025-05-06T09:38:37Z","Yani show ichaanza nisha chekea walai","2026-02-21T14:32:09.537848Z"
1183.0,1512,1519,"1","@faithmakaya9425","Hannah ako na kaukweli juu sabrina anasema walikuwa wanatumia cd after Hannah kusema ilikuwa kavu hakujitetea tena anasema hakutumia dawa after Hannah kusema walitumia anasema alikuwa anajiprotect",0.5051926374435425,"2026-02-21T14:32:14.134603Z",18346,"Neutral/Positive","Mixed",4.284,1,"neutral or positive","2025-05-06T09:38:33Z","Hannah ako na kaukweli juu sabrina anasema walikuwa wanatumia cd after Hannah kusema ilikuwa kavu hakujitetea tena anasema hakutumia dawa after Hannah kusema walitumia anasema alikuwa anajiprotect","2026-02-21T14:32:14.134603Z"
1184.0,1513,1520,"1","@HappyBiscuits-pb2ri","Hannah ako n wivu  grinning_face_with_sweat  grinning_face_with_sweat  Sabrina ame move on n yeye ako n shida  sparkling_heart  sparkling_heart  team Sabrina  party_popper  party_popper ",0.3296316862106323,"2026-02-21T14:32:17.591075Z",18347,"Neutral/Positive","Mixed",3.23,0,"neutral or positive","2025-05-06T09:37:41Z","Hannah ako n wivu 😅😅 Sabrina ame move on n yeye ako n shida 💖💖 team Sabrina 🎉🎉","2026-02-21T14:32:17.591075Z"
1185.0,1514,1521,"1","@ElmeldaHewa","Sabrina your maturity is Good.",0.485324889421463,"2026-02-21T14:32:22.316406Z",18348,"Neutral/Positive","Mixed",4.435,6,"constructive criticism","2025-05-06T09:36:49Z","Sabrina your maturity is Good.","2026-02-21T14:32:22.316406Z"
1186.0,1515,1522,"1","@veronicahmugane2330","Captain samir ndio mnapigania face_with_tears_of_joy ",0.3031248450279236,"2026-02-21T14:32:24.963073Z",18349,"Neutral/Positive","Mixed",2.335,0,"neutral or positive","2025-05-06T09:35:04Z","Captain samir ndio mnapigania😂","2026-02-21T14:32:24.963073Z"
1187.0,1516,1523,"1","@maureenkajob995","I feel embarrassed on behalf of Hanna wuuuueeeh",0.2768963873386383,"2026-02-21T14:32:29.649206Z",18350,"Neutral/Positive","Mixed",4.433,0,"offensive language","2025-05-06T09:34:42Z","I feel embarrassed on behalf of Hanna wuuuueeeh","2026-02-21T14:32:29.649206Z"
1188.0,1517,1524,"1","@yvonnekwamboka-pl3xs","Hanna ako right mtu ukumbuka mazuri mtu amemfanyia si mabaya  pekee hanna ndo alileta sabrina tukamjua awali akuna mtu alikua anamjua",0.46206134557724,"2026-02-21T14:32:32.845810Z",18351,"Neutral/Positive","Mixed",2.931,1,"neutral or positive","2025-05-06T09:34:41Z","Hanna ako right mtu ukumbuka mazuri mtu amemfanyia si mabaya  pekee hanna ndo alileta sabrina tukamjua awali akuna mtu alikua anamjua","2026-02-21T14:32:32.845810Z"
1189.0,1518,1525,"1","@Hillary_Milimu","obinna , this young proud,stupid couples you keep on bringing on the show , ok they are rich so what, atleast bring someone who""s not  proud and selfish and actually can motivate the young gen z.. am just tired of you bringing someone whos just gonna talk about all they have and and just proudly talk about it .",0.6801553964614868,"2026-02-21T14:32:36.574736Z",18352,"Neutral/Positive","Mixed",3.523,0,"offensive language","2025-05-06T09:33:52Z","obinna , this young proud,stupid couples you keep on bringing on the show , ok they are rich so what, atleast bring someone who""s not  proud and selfish and actually can motivate the young gen z.. am just tired of you bringing someone whos just gonna talk about all they have and and just proudly talk about it .","2026-02-21T14:32:36.574736Z"
1190.0,1519,1526,"1","@chrispinusguyoni","Hiyo courage ya culture wueh!!! Siezi skiza ufala bna",0.5389734506607056,"2026-02-21T14:32:41.906186Z",18353,"Constructive Criticism","Mixed",5.073,0,"constructive criticism","2025-05-06T09:33:23Z","Hiyo courage ya culture wueh!!! Siezi skiza ufala bna","2026-02-21T14:32:41.906186Z"
1191.0,1520,1527,"1","@abdulhakeem415","I think hanna did the right thing kukam kuclarify things haina haha mtu akuharibie jina",0.5342856645584106,"2026-02-21T14:32:49.310827Z",18354,"Neutral/Positive","Mixed",7.186,13,"irony","2025-05-06T09:31:35Z","I think hanna did the right thing kukam kuclarify things haina haha mtu akuharibie jina","2026-02-21T14:32:49.310827Z"
1192.0,1521,1528,"1","@paulineesther9757","Mimi hapa Hannah sio shida shida ni mwenye kumdiscuse hata angeulizwa about her hangejibu wangeongea tu kujihusu wenyewe.....Na mtu ukishapata mtu mwingine mbona ushughilike na ya mtu ako already two people na ushajitoa",0.2660203874111175,"2026-02-21T14:33:45.910170Z",18355,"Neutral/Positive","Mixed",28.089,0,"offensive language","2025-05-06T09:31:04Z","Mimi hapa Hannah sio shida shida ni mwenye kumdiscuse hata angeulizwa about her hangejibu wangeongea tu kujihusu wenyewe.....Na mtu ukishapata mtu mwingine mbona ushughilike na ya mtu ako already two people na ushajitoa","2026-02-21T14:33:45.910170Z"
1193.0,1522,1529,"1","@fridahkawira9457","Kama Hannah alipeana akiwaa annyesha hapo ndio infection ilitoka, but infection is a treatable desease",0.2725409269332886,"2026-02-21T14:33:52.403412Z",18356,"Neutral/Positive","Mixed",6.277,0,"neutral or positive","2025-05-06T09:30:45Z","Kama Hannah alipeana akiwaa annyesha hapo ndio infection ilitoka, but infection is a treatable desease","2026-02-21T14:33:52.403412Z"
1194.0,1523,1530,"1","@fatmamohammed6723","Obinna Yuko serious  face_with_tears_of_joy ",0.3436924815177917,"2026-02-21T14:33:55.271569Z",18357,"Neutral/Positive","Mixed",2.652,0,"constructive criticism","2025-05-06T09:30:41Z","Obinna Yuko serious 😂","2026-02-21T14:33:55.271569Z"
1195.0,1524,1531,"1","@elizabethmukonambi1242","Tuko na video uyo bwana wa Annan akisema Annan ndie alikuwa na ungonjwa",0.2546311616897583,"2026-02-21T14:33:58.978604Z",18358,"Neutral/Positive","Mixed",3.446,0,"hate speech","2025-05-06T09:30:05Z","Tuko na video uyo bwana wa Annan akisema Annan ndie alikuwa na ungonjwa","2026-02-21T14:33:58.978604Z"
1196.0,1525,1532,"1","@JOSHUAGAMING-y9n"," face_with_tears_of_joy  face_with_tears_of_joy ",0.4765763282775879,"2026-02-21T14:34:01.709680Z",18359,"Neutral/Positive","Mixed",2.476,0,"neutral or positive","2025-05-06T09:29:46Z","😂😂","2026-02-21T14:34:01.709680Z"
1197.0,1526,1533,"1","@gladysreuben3553","This is so bad,ladies, surely  crying_face  crying_face ",0.7103332281112671,"2026-02-21T14:34:06.613870Z",18360,"Neutral/Positive","Mixed",4.619,0,"offensive language","2025-05-06T09:29:07Z","This is so bad,ladies, surely 😢😢","2026-02-21T14:34:06.613870Z"
1198.0,1527,1534,"1","@phenyonyango","This is wrong of you obbina smirking_face  smirking_face ",0.6670050621032715,"2026-02-21T14:34:09.544504Z",18361,"Neutral/Positive","Mixed",2.728,1,"offensive language","2025-05-06T09:28:11Z","This is wrong of you obbina😏😏","2026-02-21T14:34:09.544504Z"
1199.0,1528,1535,"1","@ElizabethWanjiku-z1r","Obinna amekosea Sana huyu mbona aingilie show ya wenyewe",0.6818694472312927,"2026-02-21T14:34:16.189798Z",18362,"Neutral/Positive","Mixed",6.414,0,"offensive language","2025-05-06T09:27:29Z","Obinna amekosea Sana huyu mbona aingilie show ya wenyewe","2026-02-21T14:34:16.189798Z"
1200.0,1529,1536,"1","@OkumuLavina","as a girl i stand with hanna ...sabrina anatafuta sympathy  kwa watu",0.3424940705299377,"2026-02-21T14:34:24.970761Z",18363,"Neutral/Positive","Mixed",8.525,43,"irony","2025-05-06T09:27:14Z","as a girl i stand with hanna ...sabrina anatafuta sympathy  kwa watu","2026-02-21T14:34:24.970761Z"
1201.0,1530,1537,"1","@WambuiMiriam-r3k","Lakini  Sabrina   ni  mpole   sikama    Hanna     anaheshima",0.4849993288516998,"2026-02-21T14:34:29.531878Z",18364,"Neutral/Positive","Mixed",4.367,0,"neutral or positive","2025-05-06T09:26:09Z","Lakini  Sabrina   ni  mpole   sikama    Hanna     anaheshima","2026-02-21T14:34:29.531878Z"
1202.0,1531,1538,"1","@douglasonyweki","Obinna Ako na utoto amekaa na watoto hadi amekuwa mtoto tafuta mke wacha mpaka wewe",0.3624806702136993,"2026-02-21T14:34:42.620282Z",18365,"Cyberbullying/Harassment","Mixed",12.836,0,"offensive language","2025-05-06T09:26:03Z","Obinna Ako na utoto amekaa na watoto hadi amekuwa mtoto tafuta mke wacha mpaka wewe","2026-02-21T14:34:42.620282Z"
1203.0,1532,1539,"1","@judykibet5328","Obinna you failed ,why allow hannah to interrupt someones interview",0.3457870781421661,"2026-02-21T14:34:46.156972Z",18366,"Neutral/Positive","Mixed",3.323,0,"offensive language","2025-05-06T09:25:44Z","Obinna you failed ,why allow hannah to interrupt someones interview","2026-02-21T14:34:46.156972Z"
1204.0,1533,1540,"1","@hannahrhodah2018","But kaswende is not treated na dawa za ku insert. Dawa za ku insert ni za ku treat fungal infection called "" Vaginal Cadidiasis"" and its treatment is "" Clotrimazole Pessaries
Kaswende ni Syphilis and it has it's own treated which includes injection.
They just had fungal infection",0.3284921050071716,"2026-02-21T14:34:54.088209Z",18367,"Supportive Speech","Mixed",7.734,0,"neutral or positive","2025-05-06T09:25:23Z","But kaswende is not treated na dawa za ku insert. Dawa za ku insert ni za ku treat fungal infection called "" Vaginal Cadidiasis"" and its treatment is "" Clotrimazole Pessaries
Kaswende ni Syphilis and it has it's own treated which includes injection.
They just had fungal infection","2026-02-21T14:34:54.088209Z"
1205.0,1534,1541,"1","@RigzSuleiman","Obina ni nin unaandikanga kwa kitabu kindly? face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.5113589763641357,"2026-02-21T14:35:02.610098Z",18368,"Neutral/Positive","Mixed",8.314,0,"neutral or positive","2025-05-06T09:25:07Z","Obina ni nin unaandikanga kwa kitabu kindly?😂😂😂","2026-02-21T14:35:02.610098Z"
1206.0,1535,1542,"1","@psean8767"," grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  culture sikio la kufa halisikii ndegwe smiling_face_with_smiling_eyes  grinning_face_with_sweat  grinning_face_with_sweat hizi methali  smiling_face_with_smiling_eyes ",0.4768241643905639,"2026-02-21T14:35:08.206962Z",18369,"Neutral/Positive","Mixed",5.338,1,"offensive language","2025-05-06T09:24:00Z","😅😅😅😅 culture sikio la kufa halisikii ndegwe😊😅😅hizi methali 😊","2026-02-21T14:35:08.206962Z"
1207.0,1536,1543,"1","@mercykiranga7585","Every lady has a back up incase kiumane",0.4326041638851166,"2026-02-21T14:35:12.170865Z",18370,"Neutral/Positive","Mixed",3.749,0,"offensive language","2025-05-06T09:21:57Z","Every lady has a back up incase kiumane","2026-02-21T14:35:12.171869Z"
1208.0,1537,1544,"1","@Chiefmac66","Hawa ndo kina nani sasa? Someone kindly.",0.4040567278861999,"2026-02-21T14:35:15.792481Z",18371,"Neutral/Positive","Mixed",3.428,0,"neutral or positive","2025-05-06T09:21:53Z","Hawa ndo kina nani sasa? Someone kindly.","2026-02-21T14:35:15.792481Z"
1209.0,1538,1545,"1","@PhilesOngono","Next tuletee murifee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ",0.3006362020969391,"2026-02-21T14:35:23.614892Z",18372,"Irony/Sarcasm","Mixed",7.625,0,"offensive language","2025-05-06T09:20:47Z","Next tuletee murifee😂😂😂","2026-02-21T14:35:23.614892Z"
1210.0,1539,1546,"1","@stellamuvea9522","I wish you knew what you are getting yourself into!!  crying_face  crying_face  crying_face ",0.6245497465133667,"2026-02-21T14:35:27.739176Z",18373,"Offensive (Non-Targeted)","Mixed",3.895,0,"offensive language","2025-05-06T09:20:38Z","I wish you knew what you are getting yourself into!! 😢😢😢","2026-02-21T14:35:27.739176Z"
