Unnamed: 0.1,author,text,likes,published_at,Unnamed: 0,clean_text,predicted_label,confidence_score
1354,@beverlynewambui4676,Hiyo kiss waaaah sabrina anajua kukisss ......😂😂😂,0,2025-05-06T11:33:24Z,1025.0,Hiyo kiss waaaah sabrina anajua kukisss ...... face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4746035039424896
1355,@amorwanjiru275,She's not mature aliingiza uoga juu she knew she was lying ameingiza baridi,0,2025-05-06T11:33:10Z,1026.0,She's not mature aliingiza uoga juu she knew she was lying ameingiza baridi,offensive language,0.388616681098938
1356,@lemmyemmah2596,Leo Sura ni pasono pasono kama yangu..... Sio zile tumezoea,0,2025-05-06T11:32:53Z,1027.0,Leo Sura ni pasono pasono kama yangu..... Sio zile tumezoea,neutral or positive,0.8125788569450378
1357,@shi1789,Sabrina hakuwa anataka kuongelelea hii stori,0,2025-05-06T11:30:33Z,1028.0,Sabrina hakuwa anataka kuongelelea hii stori,neutral or positive,0.3059711158275604
1358,@-omondiandnimo,Sabrina na madwanzi😂😂,1,2025-05-06T11:30:30Z,1029.0,Sabrina na madwanzi face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4079990088939667
1359,@-omondiandnimo,Small youtubers tupitiane we grow together,0,2025-05-06T11:30:10Z,1030.0,Small youtubers tupitiane we grow together,constructive criticism,0.4053276181221008
1360,@EggleiNato-bp6ip,Ata mtu wa ukimwi akipatana na mtu hana hukimwi anapewa peps,0,2025-05-06T11:30:07Z,1031.0,Ata mtu wa ukimwi akipatana na mtu hana hukimwi anapewa peps,neutral or positive,0.6567929983139038
1361,@ruthnjeri1291,"Ulifanya makosa mbona na interview ilikuwa ya hii couple ukaita Hannah pthoo,,, Ungeita hannah na huyo Solomon wake 😡",0,2025-05-06T11:29:29Z,1032.0,"Ulifanya makosa mbona na interview ilikuwa ya hii couple ukaita Hannah pthoo,,, Ungeita hannah na huyo Solomon wake  enraged_face ",offensive language,0.5173515677452087
1362,@DanielNgati,Who is this captain? How can he have 3 girls at ones.whi is culture?,0,2025-05-06T11:29:22Z,1033.0,Who is this captain? How can he have 3 girls at ones.whi is culture?,neutral or positive,0.2906651794910431
1363,@denniskariru,But bila pesa huwezi piganiwa,0,2025-05-06T11:29:09Z,1034.0,But bila pesa huwezi piganiwa,neutral or positive,0.3796152472496032
1364,@EggleiNato-bp6ip,😅😅😅😅hio evidence yafaa ikiwe na majina ya sabrina pia ju hakuna venye watapewa madawa ivo 🤣🤣🤣🤣eeeiiii Hannah sabrina alipewa the purposes of sharing a man,0,2025-05-06T11:29:05Z,1035.0, grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat hio evidence yafaa ikiwe na majina ya sabrina pia ju hakuna venye watapewa madawa ivo  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing eeeiiii Hannah sabrina alipewa the purposes of sharing a man,offensive language,0.4482287764549255
1365,@VerohNica-p8f,Hannah ❤❤❤❤,1,2025-05-06T11:28:52Z,1036.0,Hannah  red_heart  red_heart  red_heart  red_heart ,offensive language,0.3466389775276184
1366,@CatherineKioko-x7w,Hanna ni mjuaji nothing much in her,0,2025-05-06T11:28:48Z,1037.0,Hanna ni mjuaji nothing much in her,neutral or positive,0.6013026237487793
1367,@denniskariru,"Unprofessional,",0,2025-05-06T11:27:53Z,1038.0,"Unprofessional,",offensive language,0.4051659703254699
1368,@sarahnyaguthii1056,Ah ziet!!😂😂,0,2025-05-06T11:27:46Z,1039.0,Ah ziet!! face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3834611475467682
1369,@Mainacollins,What are this🤔🤐 immaturity💯the internet never forgets,0,2025-05-06T11:27:08Z,1040.0,What are this thinking_face  zipper-mouth_face  immaturity hundred_points the internet never forgets,offensive language,0.841489315032959
1370,@vero-o2i,😢and that's how interview goes wrong 😅,1,2025-05-06T11:26:03Z,1041.0, crying_face and that's how interview goes wrong  grinning_face_with_sweat ,offensive language,0.5380174517631531
1371,@dorothytalu-zz1wt,Hannah unajiexplain sana... sometimes kunyamaza ni poa aki,0,2025-05-06T11:23:47Z,1042.0,Hannah unajiexplain sana... sometimes kunyamaza ni poa aki,neutral or positive,0.6137334108352661
1372,@kenyaone5597,Kaswende family is fighting 😂😂😂😂😊,0,2025-05-06T11:22:46Z,1043.0,Kaswende family is fighting  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  smiling_face_with_smiling_eyes ,offensive language,0.2938771545886993
1373,@veraobiero-i6m,❤❤❤❤❤❤❤❤😂😂😂😂😊,0,2025-05-06T11:22:28Z,1044.0, red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  red_heart  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  smiling_face_with_smiling_eyes ,hate speech,0.3476956486701965
1374,@FAITHMUTHEU-zj9ks,Huku ndio mnadai Gachagua aletwe kweli,0,2025-05-06T11:21:29Z,1045.0,Huku ndio mnadai Gachagua aletwe kweli,irony,0.355455994606018
1375,@EggleiNato-bp6ip,Nkt kumbe hana qko ako na akili mbaya ivi🤣🤣🤣🤣maara blocked mara he called me ooh eeh  eiiishh hii ni noma,0,2025-05-06T11:21:20Z,1046.0,Nkt kumbe hana qko ako na akili mbaya ivi rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing maara blocked mara he called me ooh eeh  eiiishh hii ni noma,offensive language,0.7612097263336182
1376,@DanielNgati,"This gz can do better than this ,where are the parents to these young ones ?",0,2025-05-06T11:20:49Z,1047.0,"This gz can do better than this ,where are the parents to these young ones ?",offensive language,0.4099579155445099
1377,@mercykarisa340,Furahini  sasa mumetuabisha venye mlitaka😂😂,0,2025-05-06T11:20:21Z,1048.0,Furahini  sasa mumetuabisha venye mlitaka face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4013861119747162
1378,@kenyaone5597,Kaswende family is fighting 😂😂😂😂😊,0,2025-05-06T11:20:21Z,1049.0,Kaswende family is fighting  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  smiling_face_with_smiling_eyes ,offensive language,0.2938771545886993
1379,@DanielNgati,Mambo imechemka.,0,2025-05-06T11:18:12Z,1050.0,Mambo imechemka.,offensive language,0.3154630661010742
1380,@MonicaWanyoike-x1r,Lately i feel like obina analeta watu stupid sana kwa show its not even giving,0,2025-05-06T11:17:46Z,1051.0,Lately i feel like obina analeta watu stupid sana kwa show its not even giving,offensive language,0.400894820690155
1381,@DanielNgati,"Thanks obina ,we now know these little boys and girls need advice.
Wanatumia jamaa Moja Kaa mbwa. So sorry.",16,2025-05-06T11:17:06Z,1052.0,"Thanks obina ,we now know these little boys and girls need advice.
Wanatumia jamaa Moja Kaa mbwa. So sorry.",offensive language,0.4448065757751465
1382,@edahmoraa8567,Wueeh. Akili ya hannah aki🚮,0,2025-05-06T11:15:21Z,1053.0,Wueeh. Akili ya hannah aki litter_in_bin_sign ,neutral or positive,0.5752816200256348
1383,@felistawahome9551,Sasa juu wote walipewa dawa...captain yake ali insert wapi?😂😂,0,2025-05-06T11:12:19Z,1054.0,Sasa juu wote walipewa dawa...captain yake ali insert wapi? face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4759486317634582
1384,@SheilaKagea,"Hannah achia bibi ya chief kiherehere wewe  😂😂
lakini siezi kulaumu ufupi ni mbaya",0,2025-05-06T11:11:44Z,1055.0,"Hannah achia bibi ya chief kiherehere wewe   face_with_tears_of_joy  face_with_tears_of_joy 
lakini siezi kulaumu ufupi ni mbaya",offensive language,0.5941373705863953
1385,@faithkerubo5422,😂😂😂😂culture is funny effortlessly 😂😂,0,2025-05-06T11:11:27Z,1056.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy culture is funny effortlessly  face_with_tears_of_joy  face_with_tears_of_joy ,irony,0.5776510238647461
1386,@Wanja2-,Moshene haiwezi niweka TikTok 😂😂😂😂😂ndio nafika,0,2025-05-06T11:10:58Z,1057.0,Moshene haiwezi niweka TikTok  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ndio nafika,neutral or positive,0.2825552225112915
1387,@yourgirlMirsh,Obina after kuvaa specs time ya madawa😂😂😂,0,2025-05-06T11:09:34Z,1058.0,Obina after kuvaa specs time ya madawa face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.4111410677433014
1388,@abbeypretty2196,Team Hannah heeeeeeeey?🤣🤣❤️,1,2025-05-06T11:09:09Z,1059.0,Team Hannah heeeeeeeey? rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  red_heart ,irony,0.3005382716655731
1389,@SheilaKagea,Hannah ako na mdomo sana na ana aribia watu wao jina kwanza mamake  aki ona mambo kama izi ana feel aje surely sa zingine madem muangaliange vitu muna ongea na vitu muna fanya acheni aibu bana,0,2025-05-06T11:08:54Z,1060.0,Hannah ako na mdomo sana na ana aribia watu wao jina kwanza mamake  aki ona mambo kama izi ana feel aje surely sa zingine madem muangaliange vitu muna ongea na vitu muna fanya acheni aibu bana,offensive language,0.5648027062416077
1390,@vickynyaks,Tunataka za oasis,0,2025-05-06T11:08:32Z,1061.0,Tunataka za oasis,neutral or positive,0.3054820299148559
1391,@karengacheru22,Haka nako kamechapaa ni kaworia ama😹😹😹😹 huyu mkisii achinjwe Christmas tafadhalii 😹😹😹💔,1,2025-05-06T11:07:39Z,1062.0,Haka nako kamechapaa ni kaworia ama cat_with_tears_of_joy  cat_with_tears_of_joy  cat_with_tears_of_joy  cat_with_tears_of_joy  huyu mkisii achinjwe Christmas tafadhalii  cat_with_tears_of_joy  cat_with_tears_of_joy  cat_with_tears_of_joy  broken_heart ,irony,0.5252256393432617
1392,@SharonMwiti-j4y,Obinna had planned this shit😢😢BT si poa Hannah kuingililia interview ya wenyewe,0,2025-05-06T11:07:01Z,1063.0,Obinna had planned this shit crying_face  crying_face BT si poa Hannah kuingililia interview ya wenyewe,offensive language,0.5156780481338501
1393,@ShabanaMutheu-xi6tz,"wuehhh,,,,chai ful package",1,2025-05-06T11:06:04Z,1064.0,"wuehhh,,,,chai ful package",irony,0.3963564336299896
1394,@amorwanjiru275,Hawa ni mafala wagani ulileta show aty come closer daddy,0,2025-05-06T11:05:31Z,1065.0,Hawa ni mafala wagani ulileta show aty come closer daddy,neutral or positive,0.2929546535015106
1395,@kilimaniwest254,They are very immature,0,2025-05-06T11:05:09Z,1066.0,They are very immature,offensive language,0.3273962140083313
1396,@VirginiaBernard-i8y,"Testing ilifanyiwa oasis but results ni za aga khan hospital, veeery nice 😂",0,2025-05-06T11:03:09Z,1067.0,"Testing ilifanyiwa oasis but results ni za aga khan hospital, veeery nice  face_with_tears_of_joy ",neutral or positive,0.3774916529655456
1397,@LydiaOmondi-s1t,I think Anna ndio angetolewa inje na show iendelee😮,0,2025-05-06T11:01:04Z,1068.0,I think Anna ndio angetolewa inje na show iendelee face_with_open_mouth ,irony,0.2556986510753631
1398,@Ruth-po4cg,Hii n kali😂😂😂😂😂😂I love you guys 😘❤️,0,2025-05-06T11:00:53Z,1069.0,Hii n kali face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy I love you guys  face_blowing_a_kiss  red_heart ,offensive language,0.2981180846691131
1399,@jacklinegatwiri3632,I like sabrina's maturity...,5,2025-05-06T11:00:39Z,1070.0,I like sabrina's maturity...,constructive criticism,0.4325457513332367
1400,@lishkalie1661,Wewe leta watu wa maana tafadhali ama ni unsubscribe,0,2025-05-06T11:00:34Z,1071.0,Wewe leta watu wa maana tafadhali ama ni unsubscribe,neutral or positive,0.7380815148353577
1401,@PurityVuyanzi-sd8iq,Na mkue mnanishtua live ikianza ona sasa na watch sai😢😂,0,2025-05-06T10:59:52Z,1072.0,Na mkue mnanishtua live ikianza ona sasa na watch sai crying_face  face_with_tears_of_joy ,neutral or positive,0.3394151628017425
1402,@yourgirlMirsh,Angekuwa kale kengine huku kungewaka.Uyo dem anaongea 190 words per min,0,2025-05-06T10:59:40Z,1073.0,Angekuwa kale kengine huku kungewaka.Uyo dem anaongea 190 words per min,neutral or positive,0.5015355348587036
1403,@mokuatimes,Results za oasis?😂,0,2025-05-06T10:58:46Z,1074.0,Results za oasis? face_with_tears_of_joy ,neutral or positive,0.470607191324234
1404,@mercynyambura7716,So people do threesome and they are so proud of it na serikali imenyamaza tu😂😂😂😂,0,2025-05-06T10:58:39Z,1075.0,So people do threesome and they are so proud of it na serikali imenyamaza tu face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3550606966018677
1405,@BrendaWanjiku-y6i,Msichana mjinga kama pape wake,1,2025-05-06T10:58:02Z,1076.0,Msichana mjinga kama pape wake,neutral or positive,0.4133093655109405
1406,@AnnwanguiWanderi,I thought sabrina ni light skin😢😢,1,2025-05-06T10:55:48Z,1077.0,I thought sabrina ni light skin crying_face  crying_face ,neutral or positive,0.296545922756195
1407,@carenbwire26,"Sabrina is not composed, anaogopa hanna",0,2025-05-06T10:55:27Z,1078.0,"Sabrina is not composed, anaogopa hanna",neutral or positive,0.3845528364181518
1408,@musyokaann,So mlikua kwa plot ya my in-law uko ndio mliacha kaswende,0,2025-05-06T10:54:34Z,1079.0,So mlikua kwa plot ya my in-law uko ndio mliacha kaswende,offensive language,0.3871365785598755
1409,@JoelMosomi,Obinna apologies to culture,0,2025-05-06T10:53:48Z,1080.0,Obinna apologies to culture,neutral or positive,0.4304445683956146
1410,@JacklineAuma-u4l,Hannah anainuka ati naweza kupiga vibaya sana 😃😃😃😃😃eiiiii anaitwanga benta mbilikimo mkora 😅😅😅😅,0,2025-05-06T10:52:54Z,1081.0,Hannah anainuka ati naweza kupiga vibaya sana  grinning_face_with_big_eyes  grinning_face_with_big_eyes  grinning_face_with_big_eyes  grinning_face_with_big_eyes  grinning_face_with_big_eyes eiiiii anaitwanga benta mbilikimo mkora  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat  grinning_face_with_sweat ,offensive language,0.773945689201355
1411,@princetrevor8408,Wueh 😢,0,2025-05-06T10:51:37Z,1082.0,Wueh  crying_face ,offensive language,0.2865571975708008
1412,@musyokaann,Obbina take your time to take Hannah bentah for mental checkups she's very useless  confused young lady,0,2025-05-06T10:50:45Z,1083.0,Obbina take your time to take Hannah bentah for mental checkups she's very useless  confused young lady,offensive language,0.4885294139385223
1413,@RUTHQ,Alirudia aone kama amepona tunajua😂,0,2025-05-06T10:50:42Z,1084.0,Alirudia aone kama amepona tunajua face_with_tears_of_joy ,irony,0.5518556833267212
1414,@nancygisore6227,Leo obina umeamua kutuletea kaswende family...hizi mapenzi za hivi hivi Koma...hatutaki,0,2025-05-06T10:50:03Z,1085.0,Leo obina umeamua kutuletea kaswende family...hizi mapenzi za hivi hivi Koma...hatutaki,hate speech,0.2981402575969696
1415,@laughlineTV,😂😂😂😂this is the funniest video I've seen in here in a while 😂😂.....this guy is taking me out everytime!😂😂😂,54,2025-05-06T10:49:38Z,1086.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy this is the funniest video I've seen in here in a while  face_with_tears_of_joy  face_with_tears_of_joy .....this guy is taking me out everytime! face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,irony,0.3832135498523712
1416,@boncelomumia5691,"Haka kaumbwa kako na mdomo soon kataachwa tu juu hakuna mwanamme anaeza kaa na mtu ako na mdomo kama hiyo yake, that's why kanadinywa kama kuku nonsense.",0,2025-05-06T10:48:19Z,1087.0,"Haka kaumbwa kako na mdomo soon kataachwa tu juu hakuna mwanamme anaeza kaa na mtu ako na mdomo kama hiyo yake, that's why kanadinywa kama kuku nonsense.",offensive language,0.6120481491088867
1417,@Dejjohnte_realkenya..KaRware,Obii my guy...umekosea culture.😢...unajua tu hawa wanawake ..panga show ya uyo dame pekee yake,0,2025-05-06T10:47:55Z,1088.0,Obii my guy...umekosea culture. crying_face ...unajua tu hawa wanawake ..panga show ya uyo dame pekee yake,offensive language,0.7774208188056946
1418,@Immanuel-p9y,muone venye mtanipea huyo Korir sasa😂😂😂,1,2025-05-06T10:47:35Z,1089.0,muone venye mtanipea huyo Korir sasa face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.4403181076049804
1419,@DamarisNdundo,"Obinna hapa ulichoma mbona ulete Hannah, now wewe ulichoma kwa the couples. Need  to apologise 😪 😕 😞 😫 😔 uliboo.",0,2025-05-06T10:47:29Z,1090.0,"Obinna hapa ulichoma mbona ulete Hannah, now wewe ulichoma kwa the couples. Need  to apologise  sleepy_face   confused_face   disappointed_face   tired_face   pensive_face  uliboo.",neutral or positive,0.4577211737632751
1420,@ObedShylockkk254,😂😂😂😂😂,0,2025-05-06T10:46:30Z,1091.0, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,neutral or positive,0.3409749865531921
1421,@Newideas.k,Lakini cultureee😂😂😂😂,0,2025-05-06T10:44:50Z,1092.0,Lakini cultureee face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,offensive language,0.5545963048934937
1422,@ruthlinah4427,1:05 that kiss was 🔥,11,2025-05-06T10:43:36Z,1093.0,1:05 that kiss was  fire ,offensive language,0.2946750223636627
