Unnamed: 0,Unnamed: 0.1,annotation_id,annotator,author,category,clean_text,confidence_score,created_at,id,language,lead_time,likes,predicted_label,published_at,sentiment,subcategory,text,updated_at
,3159,3361,1,@Reine924,Constructive Criticism,"Wueh, this interview!  face_with_tears_of_joy  face_with_tears_of_joy ",0.4138838648796081,2026-02-26T07:13:58.091861Z,8188,English,9.053,0,neutral or positive,2025-07-30T20:08:08Z,Positive,[CC] Decision-criticism,"Wueh, this interview! 😂😂",2026-02-26T07:13:58.091861Z
,3160,3362,1,@esthersammy6440,Constructive Criticism," face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy 14 Bora
14 supuu along lilo face_with_tears_of_joy  face_with_tears_of_joy ",0.3211392164230346,2026-02-26T07:14:11.464324Z,8189,Sheng,11.469,0,neutral or positive,2025-07-30T20:05:21Z,Neutral,[CC] Genuine feedback,"😂😂😂😂14 Bora
14 supuu along lilo😂😂",2026-02-26T07:14:11.464324Z
,3161,3363,1,@LucyKinyua-fx3lc,Constructive Criticism,Tuekewe subtitles za Kiswahili  face_with_tears_of_joy ....I feel lyk a feilya face_holding_back_tears ,0.4149567484855652,2026-02-26T07:14:30.437020Z,8190,Mixed (Code-switching),17.08,0,irony,2025-07-30T19:57:51Z,Negative,[CC] Performance-based,Tuekewe subtitles za Kiswahili 😂....I feel lyk a feilya🥹,2026-02-26T07:14:30.437020Z
,3162,3364,1,@JM_VibesPodcast,Constructive Criticism,The more you dig on to the question the more you get confused  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  raising_hands  raising_hands  raising_hands  I like Patelo aki  red_heart  red_heart  red_heart  face_with_tears_of_joy  face_with_tears_of_joy ,0.4685343503952026,2026-02-26T07:14:53.134267Z,8191,English,20.873,0,offensive language,2025-07-30T19:33:44Z,Neutral,[CC] Decision-criticism,The more you dig on to the question the more you get confused 😂😂😂🙌🙌🙌 I like Patelo aki ❤❤❤😂😂,2026-02-26T07:14:53.134267Z
,3163,3365,1,@GraceMbuiyu-q6n,Constructive Criticism,It is my first day watching obinna show it was lovely and nice I enjoyed my self I wish you the happiest marriage Dee and partelo,0.390529453754425,2026-02-26T07:15:21.091342Z,8192,English,26.014,0,constructive criticism,2025-07-30T19:20:43Z,Neutral,[CC] Decision-criticism,It is my first day watching obinna show it was lovely and nice I enjoyed my self I wish you the happiest marriage Dee and partelo,2026-02-26T07:15:21.091342Z
,3164,3366,1,@JM_VibesPodcast,Constructive Criticism,Patelo to the world  raising_hands  raising_hands  raising_hands  I hope some men can learn something from him  red_heart  red_heart  red_heart  kila mtu afagiee Kwake face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4089027643203735,2026-02-26T07:15:42.394245Z,8193,English,19.41,1,offensive language,2025-07-30T19:16:31Z,Positive,[CC] Decision-criticism,Patelo to the world 🙌🙌🙌 I hope some men can learn something from him ❤❤❤ kila mtu afagiee Kwake😂😂😂,2026-02-26T07:15:42.394245Z
,3165,3367,1,@NairobianBarbie,Constructive Criticism,Kwani obinna ameva goro kwa mkono  ya left rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,0.5149399638175964,2026-02-26T07:16:47.236952Z,8194,Swahili,62.925,1,offensive language,2025-07-30T19:08:04Z,Neutral,[CC] Supportive Speech,Kwani obinna ameva goro kwa mkono  ya left🤣🤣🤣🤣,2026-02-26T07:16:47.236952Z
,3166,3368,1,@njokigacheru1025,Constructive Criticism,𝐈𝐟 𝐬𝐮𝐛𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐰𝐚𝐬 𝐚 𝐩𝐞𝐫𝐬𝐨𝐧. 𝐒𝐡𝐞 𝐢𝐬 𝐰𝐢𝐬𝐞. 𝐒𝐡𝐞 𝐤𝐧𝐨𝐰𝐬 𝐡𝐞𝐫 𝐩𝐥𝐚𝐜𝐞.,0.6969473361968994,2026-02-26T07:16:55.449573Z,8195,English,6.335,0,neutral or positive,2025-07-30T18:56:33Z,Positive,[CC] Genuine Praise,𝐈𝐟 𝐬𝐮𝐛𝐦𝐢𝐬𝐬𝐢𝐨𝐧 𝐰𝐚𝐬 𝐚 𝐩𝐞𝐫𝐬𝐨𝐧. 𝐒𝐡𝐞 𝐢𝐬 𝐰𝐢𝐬𝐞. 𝐒𝐡𝐞 𝐤𝐧𝐨𝐰𝐬 𝐡𝐞𝐫 𝐩𝐥𝐚𝐜𝐞.,2026-02-26T07:16:55.449573Z
,3167,3369,1,@rowlannyaga9234,Constructive Criticism,At last obinna amepata guests haezi pimapima ufala...treading carefully face_with_tears_of_joy  face_with_tears_of_joy ,0.3433450162410736,2026-02-26T07:17:08.507149Z,8196,Mixed (Code-switching),10.754,0,neutral or positive,2025-07-30T18:38:42Z,Neutral,[CC] Decision-criticism,At last obinna amepata guests haezi pimapima ufala...treading carefully😂😂,2026-02-26T07:17:08.507149Z
,3168,3370,1,@anastacianteere9244,Constructive Criticism,I like how D is submissive and cool red_heart ,0.3465897738933563,2026-02-26T07:17:22.173707Z,8197,English,11.528,0,neutral or positive,2025-07-30T18:31:55Z,Positive,[CC] Supportive Speech,I like how D is submissive and cool❤,2026-02-26T07:17:22.173707Z
,3169,3371,1,@lizeliza4849,Cyberbullying,Mihandarati wewe face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.467453122138977,2026-02-26T07:17:42.512060Z,8198,Sheng,18.302,0,neutral or positive,2025-07-30T18:16:14Z,Negative,[Bullying] Humiliation,Mihandarati wewe😂😂😂,2026-02-26T07:17:42.512060Z
,3170,3372,1,@cosmastv,Constructive Criticism,Mmenotice kijana inacontroliwa na mbogi ndo abonge deaighn anaangalia kando rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,0.3270247280597687,2026-02-26T07:17:52.921450Z,8199,Mixed (Code-switching),8.292,0,offensive language,2025-07-30T18:05:06Z,Neutral,[CC] Genuine feedback,Mmenotice kijana inacontroliwa na mbogi ndo abonge deaighn anaangalia kando🤣🤣,2026-02-26T07:17:52.921450Z
,3171,3373,1,@cosmastv,Constructive Criticism,Apo kwa age hapana  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing  rolling_on_the_floor_laughing ,0.3299944698810577,2026-02-26T07:18:13.537015Z,8200,Mixed (Code-switching),18.658,0,neutral or positive,2025-07-30T18:04:11Z,Negative,[CC] Decision-criticism,Apo kwa age hapana 🤣🤣🤣,2026-02-26T07:18:13.537015Z
,3172,3374,1,@jeffkarteloh5015,Constructive Criticism,Patelo for president...yut fi yut fire  hundred_points ,0.3063087165355682,2026-02-26T07:18:24.232063Z,8201,Sheng,8.787,0,offensive language,2025-07-30T18:00:08Z,Neutral,[CC] Corrective clarification,Patelo for president...yut fi yut🔥💯,2026-02-26T07:18:24.232063Z
,3173,3375,1,@pmartinofficial7439,Constructive Criticism,Police waizi dio hao,0.3285866975784302,2026-02-26T07:18:49.040352Z,8202,Swahili,22.924,0,offensive language,2025-07-30T17:58:01Z,Neutral,[CC] Supportive Speech,Police waizi dio hao,2026-02-26T07:18:49.040352Z
,3174,3376,1,@pmartinofficial7439,Constructive Criticism,Something that DCI need to intervene with,0.3150549829006195,2026-02-26T07:19:09.082127Z,8203,English,18.081,0,neutral or positive,2025-07-30T17:57:03Z,Positive,[CC] Decision-criticism,Something that DCI need to intervene with,2026-02-26T07:19:09.082127Z
,3175,3377,1,@vidasianyusuph3605,Misinformation,Nan anawatch saa hii apige like from  Tanzania   Tanzania   Tanzania ,0.2773200869560241,2026-02-26T07:19:20.328631Z,8204,Swahili,9.295,4,neutral or positive,2025-07-30T17:49:56Z,Positive,[CC] Corrective clarification,Nan anawatch saa hii apige like from 🇹🇿 🇹🇿 🇹🇿,2026-02-26T07:19:20.328631Z
,3176,3378,1,@tinderbox-withtinda3504,Constructive Criticism,"No way that wedding cost 500 Milli. But from a **cough** money laundering perspective - I'll accept that figure  grinning_face_with_sweat 

Also..... If D is 29, I'm 10.
When I get to D's age, I will do exactly what she has done.  Find me a toy boy who loves life as much as Partelo does.

I hope he lives a long life and doesn't end up getting caught up in anything crazy.",0.3025777637958526,2026-02-26T07:19:34.194110Z,8205,English,11.928,2,offensive language,2025-07-30T17:45:22Z,Positive,[CC] Decision-criticism,"No way that wedding cost 500 Milli. But from a **cough** money laundering perspective - I'll accept that figure 😅

Also..... If D is 29, I'm 10.
When I get to D's age, I will do exactly what she has done.  Find me a toy boy who loves life as much as Partelo does.

I hope he lives a long life and doesn't end up getting caught up in anything crazy.",2026-02-26T07:19:34.194110Z
,3177,3379,1,@AshleyKabee,Constructive Criticism,Mimi na sheng hatupendani aki face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  kuna google translate plz,0.5175142288208008,2026-02-26T07:19:51.286787Z,8206,Sheng,15.179,0,hate speech,2025-07-30T17:35:49Z,Neutral,[Hate Speech] Gender based,Mimi na sheng hatupendani aki😂😂😂😂 kuna google translate plz,2026-02-26T07:19:51.286787Z
,3178,3380,1,@pmartinofficial7439,Constructive Criticism,Obinna wewe nimuoga pia huyo sijui munez system ya waoga pia the hol Chanel yako niyawaoga dio mnadanganywa na waizi mukiona hamuezisema in that single show nothing you helping genz  brathi ikae hapo uonange uoga yako wewe na munezi wako you look like huyo diana that wat you are,0.7765703201293945,2026-02-26T07:20:09.287157Z,8207,Mixed (Code-switching),16.015,0,offensive language,2025-07-30T17:34:22Z,Neutral,[CC] Genuine feedback,Obinna wewe nimuoga pia huyo sijui munez system ya waoga pia the hol Chanel yako niyawaoga dio mnadanganywa na waizi mukiona hamuezisema in that single show nothing you helping genz  brathi ikae hapo uonange uoga yako wewe na munezi wako you look like huyo diana that wat you are,2026-02-26T07:20:09.287157Z
,3179,3381,1,@machimokoUnderscore,Constructive Criticism,1st 7 minutes is a waste of time joh,0.3315159678459167,2026-02-26T07:20:39.235386Z,8208,English,27.851,0,offensive language,2025-07-30T17:29:46Z,Negative,[CC] Decision-criticism,1st 7 minutes is a waste of time joh,2026-02-26T07:20:39.235386Z
,3180,3382,1,@boboyann,Constructive Criticism,Dee anacheka story za jaba from her babe face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.4255172610282898,2026-02-26T07:20:58.875699Z,8209,Mixed (Code-switching),17.489,7,offensive language,2025-07-30T17:13:42Z,Positive,[CC] Genuine feedback,Dee anacheka story za jaba from her babe😂😂😂😂,2026-02-26T07:20:58.875699Z
,3181,3383,1,@hezrontrekker,Others,Nan anawatch 30 july usiku,0.3566631972789764,2026-02-26T07:21:34.728966Z,8210,Mixed (Code-switching),33.857,6,neutral or positive,2025-07-30T17:06:04Z,Neutral,[Other] General Inquiry,Nan anawatch 30 july usiku,2026-02-26T07:21:34.728966Z
,3182,3384,1,@Muthoni-z3n,Constructive Criticism,Kumi na nne supuu smiling_face_with_smiling_eyes ,0.4856264293193817,2026-02-26T07:22:06.765248Z,8211,Swahili,30.0,0,neutral or positive,2025-07-30T16:43:57Z,Neutral,[CC] Genuine feedback,Kumi na nne supuu😊,2026-02-26T07:22:06.765248Z
,3183,3385,1,@graceanjia9814,Constructive Criticism,"Mumeskia ukitaka kuomoka ni UOMBE,PIGA BIDIII,PIGA TIZIII face_with_tears_of_joy  grinning_face_with_sweat ",0.7001857757568359,2026-02-26T07:22:17.502313Z,8212,Swahili,8.613,0,neutral or positive,2025-07-30T16:39:45Z,Neutral,[CC] Decision-criticism,"Mumeskia ukitaka kuomoka ni UOMBE,PIGA BIDIII,PIGA TIZIII😂😅",2026-02-26T07:22:17.502313Z
,3184,3386,1,@KELVIN01156,Others, face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy 26/70,0.4679835140705108,2026-02-26T07:22:35.895652Z,8213,Plain Emoji,16.482,0,neutral or positive,2025-07-30T16:26:32Z,Neutral,[Other] General Others,😂😂😂26/70,2026-02-26T07:22:35.895652Z
,3185,3387,1,@MCLYNN_LIEN,Constructive Criticism,"Tbh Dee is younger than 29yrs. 
 red_heart ",0.3253714144229889,2026-02-26T07:23:00.320404Z,8214,English,22.398,0,neutral or positive,2025-07-30T16:21:52Z,Positive,[CC] Decision-criticism,"Tbh Dee is younger than 29yrs. 
❤",2026-02-26T07:23:00.320404Z
,3186,3388,1,@Mosh-p5f,Constructive Criticism,Kenyans Ni either madwanzi ama Ni hypocrisy...wakina Esther musila Na Betty kyalo hawapumui Kwa mtandao juu ya kudate younger men..Hawa wamesema wako 29yrs Na mtoto ako 20yrs Na watu wanaigia box! So ni uwongo ndio mnapenda no wonder kasongo ndio Prezzo  face_with_tears_of_joy  face_with_tears_of_joy ,0.5767616629600525,2026-02-26T07:23:09.210262Z,8215,Mixed (Code-switching),6.973,1,neutral or positive,2025-07-30T15:54:22Z,Neutral,[CC] Genuine Praise,Kenyans Ni either madwanzi ama Ni hypocrisy...wakina Esther musila Na Betty kyalo hawapumui Kwa mtandao juu ya kudate younger men..Hawa wamesema wako 29yrs Na mtoto ako 20yrs Na watu wanaigia box! So ni uwongo ndio mnapenda no wonder kasongo ndio Prezzo 😂😂,2026-02-26T07:23:09.210262Z
,3187,3389,1,@JaneAkai-u9h,Constructive Criticism,Sijawai watch interviews za obinna lakini hii imenileta face_with_tears_of_joy  face_with_tears_of_joy ,0.4156299829483032,2026-02-26T07:23:47.504333Z,8216,Swahili,36.114,0,offensive language,2025-07-30T15:37:22Z,Neutral,[CC] Genuine Praise,Sijawai watch interviews za obinna lakini hii imenileta😂😂,2026-02-26T07:23:47.506082Z
,3188,3390,1,@beingwinnie1890,Constructive Criticism,Dee is like the queen of the south,0.3998419344425201,2026-02-26T07:24:26.335656Z,8217,English,36.77,0,neutral or positive,2025-07-30T15:23:15Z,Neutral,[CC] Corrective clarification,Dee is like the queen of the south,2026-02-26T07:24:26.335656Z
,3189,3391,1,@pmartinofficial7439,Constructive Criticism,Hio sio arusi ya magenz ni arusi ya waizi,0.3804858028888702,2026-02-26T07:24:36.468952Z,8218,English,8.131,0,irony,2025-07-30T15:18:21Z,Neutral,[CC] Decision-criticism,Hio sio arusi ya magenz ni arusi ya waizi,2026-02-26T07:24:36.468952Z
,3190,3392,1,@beingwinnie1890,Constructive Criticism,Wooooow is all i can say the aura is so fire  fire  fire  fire  all the best,0.3065653443336487,2026-02-26T07:24:50.168749Z,8219,English,11.725,0,offensive language,2025-07-30T15:18:09Z,Neutral,[CC] Genuine feedback,Wooooow is all i can say the aura is so🔥🔥🔥🔥 all the best,2026-02-26T07:24:50.168749Z
,3191,3393,1,@Get2terry,Constructive Criticism,I like their vibe  red_heart  red_heart ,0.3126013576984405,2026-02-26T07:25:09.812130Z,8220,English,17.604,0,neutral or positive,2025-07-30T14:54:42Z,Positive,[CC] Supportive Speech,I like their vibe ❤❤,2026-02-26T07:25:09.812130Z
,3192,3394,1,@gracenjeri1850,Constructive Criticism,The best wedding..realest love red_heart ,0.3222299516201019,2026-02-26T07:25:20.271749Z,8221,English,8.322,0,constructive criticism,2025-07-30T14:43:22Z,Positive,[CC] Genuine Praise,The best wedding..realest love❤,2026-02-26T07:25:20.271749Z
,3193,3395,1,@stanleysstar,Constructive Criticism,"no one ia talking about how professional Obinna is fire  fire  fire  fire , daaamn this interview was liiiit, my first time watching a whole interview here, enyewe mapenzi ni kama tu ya partello na deee star-struck  star-struck ",0.612984836101532,2026-02-26T07:25:49.757524Z,8222,Mixed (Code-switching),27.467,49,offensive language,2025-07-30T14:40:26Z,Neutral,[CC] Supportive Speech,"no one ia talking about how professional Obinna is🔥🔥🔥🔥, daaamn this interview was liiiit, my first time watching a whole interview here, enyewe mapenzi ni kama tu ya partello na deee🤩🤩",2026-02-26T07:25:49.757524Z
,3194,3396,1,@BhokeLucas,Constructive Criticism,Obinna ....manze I love you show buana .....na pia napenda u interview Dem wa FB  grinning_face_with_sweat  grinning_face_with_sweat ...napenda huyo dem sana  I like how they talk  face_with_open_mouth ,0.292779803276062,2026-02-26T07:26:10.479779Z,8223,Sheng,18.65,0,offensive language,2025-07-30T14:37:31Z,Neutral,[CC] Genuine feedback,Obinna ....manze I love you show buana .....na pia napenda u interview Dem wa FB 😅😅...napenda huyo dem sana  I like how they talk 😮,2026-02-26T07:26:10.479779Z
,3195,3397,1,@jane-fit1658,Others, red_heart  red_heart  red_heart ,0.3338276445865631,2026-02-26T07:26:23.150818Z,8224,Plain Emoji,10.202,0,neutral or positive,2025-07-30T14:37:03Z,Neutral,[Other] General Inquiry,❤❤❤,2026-02-26T07:26:23.150818Z
,3196,3398,1,@katewa9112,Others,I really like his deep voice party_popper ,0.3753474950790405,2026-02-26T07:26:37.714166Z,8225,English,12.421,0,constructive criticism,2025-07-30T14:34:00Z,Positive,[Other] General Others,I really like his deep voice🎉,2026-02-26T07:26:37.714166Z
,3197,3399,1,@BhokeLucas,Constructive Criticism,Yoh ....manze napenda u interview culture production and kartelo .,0.4216251075267792,2026-02-26T07:27:07.778519Z,8226,English,27.973,0,constructive criticism,2025-07-30T14:33:11Z,Neutral,[CC] Genuine feedback,Yoh ....manze napenda u interview culture production and kartelo .,2026-02-26T07:27:07.778519Z
,3198,3400,1,@DISMASMAKOKHA-us3nc,Constructive Criticism,Napenda venye huyu madam anacheka face_with_tears_of_joy  face_with_tears_of_joy ,0.3015519380569458,2026-02-26T07:27:25.327766Z,8227,Swahili,15.396,0,neutral or positive,2025-07-30T14:32:07Z,Neutral,[CC] Genuine Praise,Napenda venye huyu madam anacheka😂😂,2026-02-26T07:27:25.327766Z
,3199,3401,1,@elvismawayah9404,Others,"top shota  oncoming_fist  oncoming_fist ,",0.3876595199108124,2026-02-26T07:27:34.733887Z,8228,Sheng,7.27,0,offensive language,2025-07-30T14:19:12Z,Neutral,[Other] General Others,"top shota 👊👊,",2026-02-26T07:27:34.733887Z
,3200,3402,1,@WHITEJOS,Constructive Criticism,Captain Morgan  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy  face_with_tears_of_joy ,0.3389385342597961,2026-02-26T07:27:46.912524Z,8229,English,10.012,1,neutral or positive,2025-07-30T14:03:54Z,Positive,[CC] Genuine feedback,Captain Morgan 😂😂😂😂😂,2026-02-26T07:27:46.912524Z
